Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
D8GPD1	unreviewed	D8GPD1_CLOLD	CLJU_c29610	2.7.13.3	plasma membrane [GO:0005886]; phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]; cellular response to phosphate starvation [GO:0016036]	748727
D8GPD6	unreviewed	D8GPD6_CLOLD	trmB CLJU_c29660	2.1.1.33	tRNA (guanine(46)-N7)-methyltransferase activity [GO:0008176]	748727
D8GPG0	unreviewed	D8GPG0_CLOLD	ade CLJU_c29900	3.5.4.2	adenine deaminase activity [GO:0000034]; adenine catabolic process [GO:0006146]	748727
D8GPH5	unreviewed	D8GPH5_CLOLD	CLJU_c30050	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]	748727
D8GPI1	unreviewed	D8GPI1_CLOLD	rpoD sigA CLJU_c08220		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	748727
D8GPJ7	unreviewed	D8GPJ7_CLOLD	CLJU_c08380	4.1.1.5	acetolactate decarboxylase activity [GO:0047605]; acetoin biosynthetic process [GO:0045151]	748727
D8GPK0	unreviewed	D8GPK0_CLOLD	lgt CLJU_c08410	2.5.1.145	plasma membrane [GO:0005886]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]	748727
D8GPK4	unreviewed	D8GPK4_CLOLD	CLJU_c08450		plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]; response to antibiotic [GO:0046677]	748727
D8GPK5	unreviewed	D8GPK5_CLOLD	CLJU_c08460	2.1.1.72	nucleic acid binding [GO:0003676]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]; DNA modification [GO:0006304]; methylation [GO:0032259]	748727
D8GPL3	unreviewed	D8GPL3_CLOLD	purE CLJU_c08540	5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase activity [GO:0034023]; lyase activity [GO:0016829]; 'de novo' IMP biosynthetic process [GO:0006189]	748727
D8GPL4	unreviewed	D8GPL4_CLOLD	purC CLJU_c08550	6.3.2.6	ATP binding [GO:0005524]; phosphoribosylaminoimidazolesuccinocarboxamide synthase activity [GO:0004639]; 'de novo' IMP biosynthetic process [GO:0006189]; cobalamin biosynthetic process [GO:0009236]	748727
D8GPL6	unreviewed	D8GPL6_CLOLD	purM CLJU_c08570	6.3.3.1	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoribosylformylglycinamidine cyclo-ligase activity [GO:0004641]; 'de novo' IMP biosynthetic process [GO:0006189]	748727
D8GPL8	unreviewed	D8GPL8_CLOLD	purH CLJU_c08590	2.1.2.3; 3.5.4.10	IMP cyclohydrolase activity [GO:0003937]; phosphoribosylaminoimidazolecarboxamide formyltransferase activity [GO:0004643]; 'de novo' IMP biosynthetic process [GO:0006189]	748727
D8GPL9	unreviewed	D8GPL9_CLOLD	purD CLJU_c08600	6.3.4.13	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylamine-glycine ligase activity [GO:0004637]; 'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]	748727
D8GPN1	unreviewed	D8GPN1_CLOLD	CLJU_c08720	1.1.1.169	cytoplasm [GO:0005737]; 2-dehydropantoate 2-reductase activity [GO:0008677]; pantothenate biosynthetic process [GO:0015940]	748727
D8GPN4	unreviewed	D8GPN4_CLOLD	CLJU_c08750	2.1.1.35	tRNA (uracil(54)-C5)-methyltransferase activity, S-adenosyl methionine-dependent [GO:0030697]; methylation [GO:0032259]; RNA modification [GO:0009451]; RNA processing [GO:0006396]	748727
D8GPN6	unreviewed	D8GPN6_CLOLD	CLJU_c08770		plasma membrane [GO:0005886]; metal ion binding [GO:0046872]	748727
D8GPP2	unreviewed	D8GPP2_CLOLD	CLJU_c08830		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GPP8	unreviewed	D8GPP8_CLOLD	cls1 CLJU_c08890	2.7.8.-	plasma membrane [GO:0005886]; cardiolipin synthase activity [GO:0008808]; cardiolipin biosynthetic process [GO:0032049]	748727
D8GPR6	unreviewed	D8GPR6_CLOLD	leuD CLJU_c09070	4.2.1.33	3-isopropylmalate dehydratase activity [GO:0003861]; L-leucine biosynthetic process [GO:0009098]	748727
D8GPS0	unreviewed	D8GPS0_CLOLD	cooS1 CLJU_c09110	1.2.7.4	4 iron, 4 sulfur cluster binding [GO:0051539]; carbon-monoxide dehydrogenase (acceptor) activity [GO:0018492]; carbon-monoxide dehydrogenase (ferredoxin) activity [GO:0043885]; nickel cation binding [GO:0016151]; generation of precursor metabolites and energy [GO:0006091]	748727
D8GPS2	unreviewed	D8GPS2_CLOLD	corA CLJU_c09130		plasma membrane [GO:0005886]; cobalt ion binding [GO:0050897]; cobalt ion transmembrane transporter activity [GO:0015087]; magnesium ion binding [GO:0000287]; magnesium ion transmembrane transporter activity [GO:0015095]	748727
D8GPS6	unreviewed	D8GPS6_CLOLD	CLJU_c09170		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GPS8	unreviewed	D8GPS8_CLOLD	gyrB2 CLJU_c09190	5.6.2.2	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; metal ion binding [GO:0046872]; DNA topological change [GO:0006265]	748727
D8GPS9	unreviewed	D8GPS9_CLOLD	gyrA2 CLJU_c09200	5.6.2.2	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; DNA topological change [GO:0006265]	748727
D8GPT0	unreviewed	D8GPT0_CLOLD	CLJU_c09210	6.3.1.20	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; lipoate-protein ligase activity [GO:0016979]; lipoyltransferase activity [GO:0017118]	748727
D8GPT4	unreviewed	D8GPT4_CLOLD	argR CLJU_c09250		cytoplasm [GO:0005737]; arginine binding [GO:0034618]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; arginine biosynthetic process [GO:0006526]; protein complex oligomerization [GO:0051259]	748727
D8GPT6	unreviewed	D8GPT6_CLOLD	arcA CLJU_c09270	3.5.3.6	cytoplasm [GO:0005737]; arginine deiminase activity [GO:0016990]; arginine catabolic process to ornithine [GO:0019547]	748727
D8GPT7	unreviewed	D8GPT7_CLOLD	argF1 CLJU_c09280	2.1.3.3	cytoplasm [GO:0005737]; amino acid binding [GO:0016597]; ornithine carbamoyltransferase activity [GO:0004585]; arginine biosynthetic process via ornithine [GO:0042450]; citrulline biosynthetic process [GO:0019240]	748727
D8GPT8	unreviewed	D8GPT8_CLOLD	CLJU_c09290		plasma membrane [GO:0005886]; arginine:ornithine antiporter activity [GO:0043858]; arginine catabolic process [GO:0006527]; L-arginine transmembrane transport [GO:1903826]	748727
D8GPT9	unreviewed	D8GPT9_CLOLD	arcC1 CLJU_c09300		cytosol [GO:0005829]; carbamate kinase activity [GO:0008804]; arginine deiminase pathway [GO:0019546]	748727
D8GPU3	unreviewed	D8GPU3_CLOLD	CLJU_c09340	1.2.7.1	4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; pyruvate synthase activity [GO:0019164]; thiamine pyrophosphate binding [GO:0030976]; electron transport chain [GO:0022900]	748727
D8GPU9	unreviewed	D8GPU9_CLOLD	cheD CLJU_c09400	3.5.1.44	protein-glutamine glutaminase activity [GO:0050568]; chemotaxis [GO:0006935]	748727
D8GPV2	unreviewed	D8GPV2_CLOLD	cheA1 CLJU_c09430	2.7.13.3	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; chemotaxis [GO:0006935]	748727
D8GPV6	unreviewed	D8GPV6_CLOLD	fliM CLJU_c09470		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935]	748727
D8GPV7	unreviewed	D8GPV7_CLOLD	fliN CLJU_c09480		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; cytoskeletal motor activity [GO:0003774]; hydrolase activity [GO:0016787]; bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935]	748727
D8GPW0	unreviewed	D8GPW0_CLOLD	flgK CLJU_c09510		bacterial-type flagellum hook [GO:0009424]; extracellular region [GO:0005576]; structural molecule activity [GO:0005198]; bacterial-type flagellum assembly [GO:0044780]	748727
D8GPW2	unreviewed	D8GPW2_CLOLD	fliW CLJU_c09530		cytoplasm [GO:0005737]; bacterial-type flagellum assembly [GO:0044780]; regulation of translation [GO:0006417]	748727
D8GPW3	unreviewed	D8GPW3_CLOLD	csrA CLJU_c09540		cytoplasm [GO:0005737]; mRNA 5'-UTR binding [GO:0048027]; bacterial-type flagellum organization [GO:0044781]; mRNA catabolic process [GO:0006402]; negative regulation of translational initiation [GO:0045947]; regulation of bacterial-type flagellum assembly [GO:1902208]; regulation of carbohydrate metabolic process [GO:0006109]	748727
D8GPW7	unreviewed	D8GPW7_CLOLD	fliD1 CLJU_c09580		bacterial-type flagellum filament cap [GO:0009421]; bacterial-type flagellum hook [GO:0009424]; extracellular region [GO:0005576]; bacterial-type flagellum-dependent cell motility [GO:0071973]; cell adhesion [GO:0007155]	748727
D8GPX0	unreviewed	D8GPX0_CLOLD	CLJU_c30130	2.7.13.3	plasma membrane [GO:0005886]; phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]; cellular response to phosphate starvation [GO:0016036]	748727
D8GPX1	unreviewed	D8GPX1_CLOLD	CLJU_c30140		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GPX4	unreviewed	D8GPX4_CLOLD	CLJU_c30170	5.6.2.4	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; isomerase activity [GO:0016853]; recombinational repair [GO:0000725]	748727
D8GQ03	unreviewed	D8GQ03_CLOLD	CLJU_c30460		cytosol [GO:0005829]; 4 iron, 4 sulfur cluster binding [GO:0051539]; aconitate hydratase activity [GO:0003994]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]	748727
D8GQ04	unreviewed	D8GQ04_CLOLD	CLJU_c30470	2.8.3.10; 4.1.3.6	ATP-independent citrate lyase complex [GO:0009346]; cytoplasm [GO:0005737]; citrate (pro-3S)-lyase activity [GO:0008815]; citrate CoA-transferase activity [GO:0008814]; acetyl-CoA metabolic process [GO:0006084]	748727
D8GQ07	unreviewed	D8GQ07_CLOLD	CLJU_c30500	1.1.1.38	malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; oxaloacetate decarboxylase activity [GO:0008948]	748727
D8GQ13	unreviewed	D8GQ13_CLOLD	CLJU_c30560		membrane [GO:0016020]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	748727
D8GQ18	unreviewed	D8GQ18_CLOLD	CLJU_c30610	1.1.1.399; 1.1.1.95	NAD binding [GO:0051287]; phosphoglycerate dehydrogenase activity [GO:0004617]	748727
D8GQ20	unreviewed	D8GQ20_CLOLD	CLJU_c30630		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	748727
D8GQ21	unreviewed	D8GQ21_CLOLD	CLJU_c30640	2.7.13.3	plasma membrane [GO:0005886]; phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]; cellular response to phosphate starvation [GO:0016036]	748727
D8GQ26	unreviewed	D8GQ26_CLOLD	polC CLJU_c30690	2.7.7.7	cytoplasm [GO:0005737]; 3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA-templated DNA replication [GO:0006261]	748727
D8GQ55	unreviewed	D8GQ55_CLOLD	CLJU_c30980	2.1.1.72	S-adenosyl-L-methionine binding [GO:1904047]; sequence-specific DNA binding [GO:0043565]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]; DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]; mismatch repair [GO:0006298]	748727
D8GQ56	unreviewed	D8GQ56_CLOLD	CLJU_c30990	2.1.1.72	site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]; DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]	748727
D8GQA6	unreviewed	D8GQA6_CLOLD	fliD2 CLJU_c09610		bacterial-type flagellum filament cap [GO:0009421]; bacterial-type flagellum hook [GO:0009424]; extracellular region [GO:0005576]; bacterial-type flagellum-dependent cell motility [GO:0071973]; cell adhesion [GO:0007155]	748727
D8GQA8	unreviewed	D8GQA8_CLOLD	CLJU_c09630		bacterial-type flagellum [GO:0009288]; extracellular region [GO:0005576]; structural molecule activity [GO:0005198]	748727
D8GQB4	unreviewed	D8GQB4_CLOLD	csrA CLJU_c09690		cytosol [GO:0005829]; mRNA 5'-UTR binding [GO:0048027]; bacterial-type flagellum organization [GO:0044781]; mRNA catabolic process [GO:0006402]; negative regulation of translational initiation [GO:0045947]; regulation of bacterial-type flagellum assembly [GO:1902208]; regulation of carbohydrate metabolic process [GO:0006109]	748727
D8GQB6	unreviewed	D8GQB6_CLOLD	flaB1 CLJU_c09710		bacterial-type flagellum [GO:0009288]; extracellular region [GO:0005576]; structural molecule activity [GO:0005198]	748727
D8GQF4	unreviewed	D8GQF4_CLOLD	hom2 CLJU_c10090	1.1.1.3	homoserine dehydrogenase activity [GO:0004412]; NADP binding [GO:0050661]; isoleucine biosynthetic process [GO:0009097]; methionine biosynthetic process [GO:0009086]; threonine biosynthetic process [GO:0009088]	748727
D8GQG0	unreviewed	D8GQG0_CLOLD	ssb1 CLJU_c10150		nucleoid [GO:0009295]; single-stranded DNA binding [GO:0003697]; DNA replication [GO:0006260]	748727
D8GQG3	unreviewed	D8GQG3_CLOLD	flaB2 CLJU_c10180		bacterial-type flagellum [GO:0009288]; extracellular region [GO:0005576]; structural molecule activity [GO:0005198]	748727
D8GQG4	unreviewed	D8GQG4_CLOLD	flgB CLJU_c10190		bacterial-type flagellum basal body, rod [GO:0030694]; bacterial-type flagellum-dependent cell motility [GO:0071973]	748727
D8GQG6	unreviewed	D8GQG6_CLOLD	fliE CLJU_c10210		bacterial-type flagellum basal body [GO:0009425]; cytoskeletal motor activity [GO:0003774]; structural molecule activity [GO:0005198]; bacterial-type flagellum-dependent cell motility [GO:0071973]	748727
D8GQG7	unreviewed	D8GQG7_CLOLD	fliF CLJU_c10220		bacterial-type flagellum basal body, MS ring [GO:0009431]; plasma membrane [GO:0005886]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]	748727
D8GQG8	unreviewed	D8GQG8_CLOLD	fliG CLJU_c10230		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935]	748727
D8GQH0	unreviewed	D8GQH0_CLOLD	fliI CLJU_c10250	3.6.3.-	cytoplasm [GO:0005737]; type III protein secretion system complex [GO:0030257]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; bacterial-type flagellum assembly [GO:0044780]; bacterial-type flagellum-dependent cell motility [GO:0071973]; protein secretion by the type III secretion system [GO:0030254]	748727
D8GQH1	unreviewed	D8GQH1_CLOLD	fliJ CLJU_c10260		bacterial-type flagellum [GO:0009288]; plasma membrane [GO:0005886]; bacterial-type flagellum organization [GO:0044781]; bacterial-type flagellum-dependent cell motility [GO:0071973]; protein transport [GO:0015031]	748727
D8GQH7	unreviewed	D8GQH7_CLOLD	fliL CLJU_c10320		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935]	748727
D8GQH9	unreviewed	D8GQH9_CLOLD	fliP CLJU_c10340		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum organization [GO:0044781]; protein secretion [GO:0009306]	748727
D8GQI0	unreviewed	D8GQI0_CLOLD	fliQ CLJU_c10350		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein secretion [GO:0009306]	748727
D8GQI1	unreviewed	D8GQI1_CLOLD	CLJU_c10360		bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein secretion [GO:0009306]; protein targeting [GO:0006605]	748727
D8GQI2	unreviewed	D8GQI2_CLOLD	flhA CLJU_c10370		plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein secretion [GO:0009306]	748727
D8GQI3	unreviewed	D8GQI3_CLOLD	flhF CLJU_c10380		plasma membrane [GO:0005886]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; bacterial-type flagellum organization [GO:0044781]; protein transport [GO:0015031]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]	748727
D8GQI6	unreviewed	D8GQI6_CLOLD	CLJU_c10410		DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	748727
D8GQJ2	unreviewed	D8GQJ2_CLOLD	ppaC CLJU_c10470	3.6.1.1	cytoplasm [GO:0005737]; inorganic diphosphate phosphatase activity [GO:0004427]; metal ion binding [GO:0046872]	748727
D8GQJ3	unreviewed	D8GQJ3_CLOLD	mgtA CLJU_c10480	7.2.2.10	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; P-type calcium transporter activity [GO:0005388]	748727
D8GQJ5	unreviewed	D8GQJ5_CLOLD	CLJU_c10500	3.4.21.53	ATP binding [GO:0005524]; ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	748727
D8GQJ7	unreviewed	D8GQJ7_CLOLD	ychF CLJU_c10520		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; ribosomal large subunit binding [GO:0043023]	748727
D8GQJ8	unreviewed	D8GQJ8_CLOLD	mraZ CLJU_c10530		cytoplasm [GO:0005737]; nucleoid [GO:0009295]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	748727
D8GQJ9	unreviewed	D8GQJ9_CLOLD	mraW rsmH CLJU_c10540	2.1.1.199	cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]	748727
D8GQL1	unreviewed	D8GQL1_CLOLD	sepF CLJU_c10660		cytoplasm [GO:0005737]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]	748727
D8GQL5	unreviewed	D8GQL5_CLOLD	CLJU_c10700	3.2.2.9	adenosylhomocysteine nucleosidase activity [GO:0008782]; methylthioadenosine nucleosidase activity [GO:0008930]; L-methionine salvage from methylthioadenosine [GO:0019509]; nucleoside catabolic process [GO:0009164]	748727
D8GQL7	unreviewed	D8GQL7_CLOLD	CLJU_c10720	5.4.99.-	lyase activity [GO:0016829]; RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	748727
D8GQL9	unreviewed	D8GQL9_CLOLD	pyrR CLJU_c10740	2.4.2.9	RNA binding [GO:0003723]; uracil phosphoribosyltransferase activity [GO:0004845]; DNA-templated transcription termination [GO:0006353]	748727
D8GQM0	unreviewed	D8GQM0_CLOLD	rqcH CLJU_c10750		ribosomal large subunit binding [GO:0043023]; tRNA binding [GO:0000049]; rescue of stalled ribosome [GO:0072344]	748727
D8GQN2	unreviewed	D8GQN2_CLOLD	CLJU_c10870	2.7.13.3	membrane [GO:0016020]; kinase activity [GO:0016301]; phosphorelay signal transduction system [GO:0000160]	748727
D8GQT1	unreviewed	D8GQT1_CLOLD	cbiL CLJU_c31890	2.1.1.151	cobalt-factor II C20-methyltransferase activity [GO:0043781]; precorrin-2 C20-methyltransferase activity [GO:0030788]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]	748727
D8GQT4	unreviewed	D8GQT4_CLOLD	cbiD CLJU_c31920	2.1.1.195	cobalt-precorrin-5B C1-methyltransferase activity [GO:0043780]; anaerobic cobalamin biosynthetic process [GO:0019251]; methylation [GO:0032259]	748727
